user_id,user_name,transaction_date,transaction_amount,transaction_category_detail,merchant_name
usr_a1b2c3d4,Jose BazBaz,9/5/2024,36,RIDESHARE_TRANSPORT,Uber
usr_a1b2c3d4,Jose BazBaz,9/5/2024,179,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,9/7/2024,60,INTERNET_HOUSING,Spectrum
usr_a1b2c3d4,Jose BazBaz,9/7/2024,-751,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,9/9/2024,46,RIDESHARE_TRANSPORT,Lyft
usr_a1b2c3d4,Jose BazBaz,9/9/2024,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,9/10/2024,186,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,9/10/2024,6,FASTFOOD_FOOD,Wendy's
usr_a1b2c3d4,Jose BazBaz,9/10/2024,55,INTERNET_HOUSING,T-Mobile Home
usr_a1b2c3d4,Jose BazBaz,9/11/2024,20,FASTFOOD_FOOD,Chick-fil-A
usr_a1b2c3d4,Jose BazBaz,9/11/2024,60,INTERNET_HOUSING,Spectrum
usr_a1b2c3d4,Jose BazBaz,9/12/2024,39,RIDESHARE_TRANSPORT,Lyft
usr_a1b2c3d4,Jose BazBaz,9/12/2024,73,GROCERIES_FOOD,Kroger
usr_a1b2c3d4,Jose BazBaz,9/13/2024,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,9/14/2024,25,FASTFOOD_FOOD,Shake Shack
usr_a1b2c3d4,Jose BazBaz,9/14/2024,-444,FREELANCE_INCOME,Venmo Business
usr_a1b2c3d4,Jose BazBaz,9/15/2024,15,STREAMING_ENTERTAINMENT,Amazon Prime
usr_a1b2c3d4,Jose BazBaz,9/16/2024,-316,FREELANCE_INCOME,Square Payout
usr_a1b2c3d4,Jose BazBaz,9/18/2024,60,INTERNET_HOUSING,Spectrum
usr_a1b2c3d4,Jose BazBaz,9/19/2024,15,STREAMING_ENTERTAINMENT,Amazon Prime
usr_a1b2c3d4,Jose BazBaz,9/20/2024,121,INSURANCE_FINANCE,Travelers
usr_a1b2c3d4,Jose BazBaz,9/20/2024,153,INSURANCE_FINANCE,State Farm
usr_a1b2c3d4,Jose BazBaz,9/25/2024,15,STREAMING_ENTERTAINMENT,Amazon Prime
usr_a1b2c3d4,Jose BazBaz,9/26/2024,8,STREAMING_ENTERTAINMENT,Paramount+
usr_a1b2c3d4,Jose BazBaz,9/27/2024,119,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,9/27/2024,-6403,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,9/28/2024,181,GROCERIES_FOOD,Whole Foods
usr_a1b2c3d4,Jose BazBaz,9/29/2024,129,INSURANCE_FINANCE,State Farm
usr_a1b2c3d4,Jose BazBaz,9/29/2024,15,STREAMING_ENTERTAINMENT,Amazon Prime
usr_a1b2c3d4,Jose BazBaz,9/30/2024,17,COURSES_EDUCATION,Skillshare
usr_a1b2c3d4,Jose BazBaz,9/30/2024,149,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,9/30/2024,-775,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,10/1/2024,60,INTERNET_HOUSING,Spectrum
usr_a1b2c3d4,Jose BazBaz,10/1/2024,124,INSURANCE_FINANCE,State Farm
usr_a1b2c3d4,Jose BazBaz,10/3/2024,60,INTERNET_HOUSING,Spectrum
usr_a1b2c3d4,Jose BazBaz,10/3/2024,-81,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,10/4/2024,-573,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,10/5/2024,1975,RENT_HOUSING,Lincoln Property
usr_a1b2c3d4,Jose BazBaz,10/6/2024,182,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,10/7/2024,32,COURSES_EDUCATION,LinkedIn Learning
usr_a1b2c3d4,Jose BazBaz,10/8/2024,17,FASTFOOD_FOOD,Wendy's
usr_a1b2c3d4,Jose BazBaz,10/8/2024,-148,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,10/8/2024,28,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,10/10/2024,-4031,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,10/12/2024,-657,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,10/13/2024,18,STREAMING_ENTERTAINMENT,Hulu
usr_a1b2c3d4,Jose BazBaz,10/14/2024,116,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,10/15/2024,-22,CASHBACK_INCOME,Discover Cashback
usr_a1b2c3d4,Jose BazBaz,10/17/2024,196,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,10/19/2024,168,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,10/20/2024,78,COURSES_EDUCATION,MasterClass
usr_a1b2c3d4,Jose BazBaz,10/20/2024,-3350,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,10/21/2024,-620,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,10/21/2024,30,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,10/22/2024,165,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,10/22/2024,15,STREAMING_ENTERTAINMENT,Amazon Prime
usr_a1b2c3d4,Jose BazBaz,10/23/2024,85,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,10/23/2024,148,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,10/25/2024,150,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,10/25/2024,21,FASTFOOD_FOOD,Five Guys
usr_a1b2c3d4,Jose BazBaz,10/25/2024,-144,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,10/25/2024,76,INTERNET_HOUSING,Comcast Xfinity
usr_a1b2c3d4,Jose BazBaz,10/27/2024,-7041,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,10/29/2024,60,INTERNET_HOUSING,Spectrum
usr_a1b2c3d4,Jose BazBaz,10/29/2024,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,10/29/2024,-74,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,10/31/2024,16,STREAMING_ENTERTAINMENT,HBO Max
usr_a1b2c3d4,Jose BazBaz,11/3/2024,34,COURSES_EDUCATION,MasterClass
usr_a1b2c3d4,Jose BazBaz,11/5/2024,52,GROCERIES_FOOD,Aldi
usr_a1b2c3d4,Jose BazBaz,11/7/2024,-2890,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,11/7/2024,178,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,11/7/2024,120,GROCERIES_FOOD,Trader Joe's
usr_a1b2c3d4,Jose BazBaz,11/10/2024,-4527,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,11/12/2024,-51,CASHBACK_INCOME,Discover Cashback
usr_a1b2c3d4,Jose BazBaz,11/13/2024,35,RIDESHARE_TRANSPORT,Lyft
usr_a1b2c3d4,Jose BazBaz,11/13/2024,11,FASTFOOD_FOOD,Wendy's
usr_a1b2c3d4,Jose BazBaz,11/13/2024,-159,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,11/13/2024,-164,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,11/14/2024,35,COURSES_EDUCATION,MasterClass
usr_a1b2c3d4,Jose BazBaz,11/15/2024,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,11/16/2024,16,RIDESHARE_TRANSPORT,Lyft
usr_a1b2c3d4,Jose BazBaz,11/17/2024,-28,CASHBACK_INCOME,Chase Cashback
usr_a1b2c3d4,Jose BazBaz,11/17/2024,60,INTERNET_HOUSING,Spectrum
usr_a1b2c3d4,Jose BazBaz,11/18/2024,121,INSURANCE_FINANCE,State Farm
usr_a1b2c3d4,Jose BazBaz,11/18/2024,-71,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,11/19/2024,13,FASTFOOD_FOOD,Wendy's
usr_a1b2c3d4,Jose BazBaz,11/20/2024,20,RIDESHARE_TRANSPORT,Uber
usr_a1b2c3d4,Jose BazBaz,11/20/2024,51,RIDESHARE_TRANSPORT,Lyft
usr_a1b2c3d4,Jose BazBaz,11/22/2024,15,STREAMING_ENTERTAINMENT,Amazon Prime
usr_a1b2c3d4,Jose BazBaz,11/22/2024,-3204,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,11/22/2024,25,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,11/23/2024,59,COURSES_EDUCATION,MasterClass
usr_a1b2c3d4,Jose BazBaz,11/24/2024,9,FASTFOOD_FOOD,Taco Bell
usr_a1b2c3d4,Jose BazBaz,11/25/2024,136,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,11/25/2024,100,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,11/26/2024,15,FASTFOOD_FOOD,Wendy's
usr_a1b2c3d4,Jose BazBaz,11/27/2024,55,INTERNET_HOUSING,T-Mobile Home
usr_a1b2c3d4,Jose BazBaz,11/29/2024,66,SUPPLIES_PETS,Petco
usr_a1b2c3d4,Jose BazBaz,12/1/2024,161,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,12/1/2024,115,GROCERIES_FOOD,Whole Foods
usr_a1b2c3d4,Jose BazBaz,12/2/2024,-4236,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,12/2/2024,25,COURSES_EDUCATION,MasterClass
usr_a1b2c3d4,Jose BazBaz,12/2/2024,-121,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,12/3/2024,7,FASTFOOD_FOOD,Wendy's
usr_a1b2c3d4,Jose BazBaz,12/4/2024,-337,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,12/5/2024,178,INSURANCE_FINANCE,State Farm
usr_a1b2c3d4,Jose BazBaz,12/5/2024,187,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,12/5/2024,165,UTILITIES_HOUSING,Xcel Energy
usr_a1b2c3d4,Jose BazBaz,12/5/2024,2179,RENT_HOUSING,Equity Residential
usr_a1b2c3d4,Jose BazBaz,12/9/2024,-6621,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,12/9/2024,1850,RENT_HOUSING,AvalonBay
usr_a1b2c3d4,Jose BazBaz,12/10/2024,-29,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,12/10/2024,-697,FREELANCE_INCOME,Square Payout
usr_a1b2c3d4,Jose BazBaz,12/12/2024,170,UTILITIES_HOUSING,Duke Energy
usr_a1b2c3d4,Jose BazBaz,12/13/2024,167,GROCERIES_FOOD,Publix
usr_a1b2c3d4,Jose BazBaz,12/14/2024,128,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,12/14/2024,86,GROCERIES_FOOD,Aldi
usr_a1b2c3d4,Jose BazBaz,12/15/2024,-681,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,12/18/2024,144,SUPPLIES_PETS,PetFlow
usr_a1b2c3d4,Jose BazBaz,12/19/2024,166,INSURANCE_FINANCE,State Farm
usr_a1b2c3d4,Jose BazBaz,12/20/2024,15,STREAMING_ENTERTAINMENT,Amazon Prime
usr_a1b2c3d4,Jose BazBaz,12/22/2024,15,FASTFOOD_FOOD,Chick-fil-A
usr_a1b2c3d4,Jose BazBaz,12/22/2024,2179,RENT_HOUSING,Equity Residential
usr_a1b2c3d4,Jose BazBaz,12/24/2024,103,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,12/25/2024,-37,CASHBACK_INCOME,Chase Cashback
usr_a1b2c3d4,Jose BazBaz,12/27/2024,209,UTILITIES_HOUSING,PG&E
usr_a1b2c3d4,Jose BazBaz,12/28/2024,-480,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,12/28/2024,144,UTILITIES_HOUSING,Duke Energy
usr_a1b2c3d4,Jose BazBaz,12/28/2024,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,12/28/2024,21,RIDESHARE_TRANSPORT,Lyft
usr_a1b2c3d4,Jose BazBaz,12/29/2024,10,FASTFOOD_FOOD,Taco Bell
usr_a1b2c3d4,Jose BazBaz,12/30/2024,78,SUPPLIES_PETS,PetFlow
usr_a1b2c3d4,Jose BazBaz,12/31/2024,-5157,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,1/1/2025,-7174,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,1/2/2025,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,1/2/2025,-240,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,1/3/2025,10,FASTFOOD_FOOD,Wendy's
usr_a1b2c3d4,Jose BazBaz,1/4/2025,-177,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,1/5/2025,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,1/5/2025,43,RIDESHARE_TRANSPORT,Lyft
usr_a1b2c3d4,Jose BazBaz,1/7/2025,130,INSURANCE_FINANCE,State Farm
usr_a1b2c3d4,Jose BazBaz,1/9/2025,66,COURSES_EDUCATION,MasterClass
usr_a1b2c3d4,Jose BazBaz,1/9/2025,-315,FREELANCE_INCOME,Venmo Business
usr_a1b2c3d4,Jose BazBaz,1/12/2025,188,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,1/12/2025,-176,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,1/14/2025,168,INSURANCE_FINANCE,State Farm
usr_a1b2c3d4,Jose BazBaz,1/14/2025,-3815,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,1/14/2025,101,UTILITIES_HOUSING,Duke Energy
usr_a1b2c3d4,Jose BazBaz,1/17/2025,139,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,1/17/2025,-3765,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,1/18/2025,26,RIDESHARE_TRANSPORT,Lyft
usr_a1b2c3d4,Jose BazBaz,1/21/2025,15,STREAMING_ENTERTAINMENT,Amazon Prime
usr_a1b2c3d4,Jose BazBaz,1/22/2025,-106,CASHBACK_INCOME,Chase Cashback
usr_a1b2c3d4,Jose BazBaz,1/23/2025,187,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,1/23/2025,16,FASTFOOD_FOOD,Popeyes
usr_a1b2c3d4,Jose BazBaz,1/24/2025,-47,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,1/24/2025,49,RIDESHARE_TRANSPORT,Lyft
usr_a1b2c3d4,Jose BazBaz,1/25/2025,27,RIDESHARE_TRANSPORT,Uber
usr_a1b2c3d4,Jose BazBaz,1/25/2025,89,COURSES_EDUCATION,MasterClass
usr_a1b2c3d4,Jose BazBaz,1/26/2025,80,INTERNET_HOUSING,Verizon Fios
usr_a1b2c3d4,Jose BazBaz,1/26/2025,60,INTERNET_HOUSING,Spectrum
usr_a1b2c3d4,Jose BazBaz,1/26/2025,13,FASTFOOD_FOOD,Popeyes
usr_a1b2c3d4,Jose BazBaz,1/26/2025,24,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,1/27/2025,60,INTERNET_HOUSING,Spectrum
usr_a1b2c3d4,Jose BazBaz,1/28/2025,194,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,1/29/2025,7,FASTFOOD_FOOD,Wendy's
usr_a1b2c3d4,Jose BazBaz,1/29/2025,151,INSURANCE_FINANCE,State Farm
usr_a1b2c3d4,Jose BazBaz,1/30/2025,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,1/30/2025,25,RIDESHARE_TRANSPORT,Lyft
usr_a1b2c3d4,Jose BazBaz,1/30/2025,-3446,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,1/30/2025,1850,RENT_HOUSING,AvalonBay
usr_a1b2c3d4,Jose BazBaz,1/31/2025,-3259,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,2/2/2025,36,RIDESHARE_TRANSPORT,Lyft
usr_a1b2c3d4,Jose BazBaz,2/2/2025,15,STREAMING_ENTERTAINMENT,Amazon Prime
usr_a1b2c3d4,Jose BazBaz,2/2/2025,59,RIDESHARE_TRANSPORT,Uber
usr_a1b2c3d4,Jose BazBaz,2/3/2025,-7483,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,2/3/2025,87,INSURANCE_FINANCE,USAA
usr_a1b2c3d4,Jose BazBaz,2/4/2025,-85,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,2/4/2025,103,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,2/4/2025,88,COURSES_EDUCATION,MasterClass
usr_a1b2c3d4,Jose BazBaz,2/6/2025,-517,FREELANCE_INCOME,Venmo Business
usr_a1b2c3d4,Jose BazBaz,2/6/2025,-350,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,2/7/2025,-156,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,2/7/2025,60,INTERNET_HOUSING,Spectrum
usr_a1b2c3d4,Jose BazBaz,2/9/2025,-389,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,2/9/2025,114,GROCERIES_FOOD,Aldi
usr_a1b2c3d4,Jose BazBaz,2/10/2025,-84,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,2/10/2025,14,RIDESHARE_TRANSPORT,Uber
usr_a1b2c3d4,Jose BazBaz,2/10/2025,172,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,2/11/2025,60,INTERNET_HOUSING,Spectrum
usr_a1b2c3d4,Jose BazBaz,2/11/2025,70,INTERNET_HOUSING,Google Fiber
usr_a1b2c3d4,Jose BazBaz,2/12/2025,89,COURSES_EDUCATION,MasterClass
usr_a1b2c3d4,Jose BazBaz,2/14/2025,200,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,2/14/2025,164,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,2/14/2025,15,STREAMING_ENTERTAINMENT,Netflix
usr_a1b2c3d4,Jose BazBaz,2/15/2025,-3577,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,2/18/2025,-313,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,2/19/2025,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,2/19/2025,6,FASTFOOD_FOOD,McDonald's
usr_a1b2c3d4,Jose BazBaz,2/20/2025,-6138,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,2/21/2025,155,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,2/22/2025,115,GROCERIES_FOOD,Aldi
usr_a1b2c3d4,Jose BazBaz,2/22/2025,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,2/22/2025,158,UTILITIES_HOUSING,Duke Energy
usr_a1b2c3d4,Jose BazBaz,2/22/2025,173,INSURANCE_FINANCE,State Farm
usr_a1b2c3d4,Jose BazBaz,2/23/2025,21,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,2/24/2025,59,RIDESHARE_TRANSPORT,Lyft
usr_a1b2c3d4,Jose BazBaz,2/27/2025,68,GROCERIES_FOOD,H-E-B
usr_a1b2c3d4,Jose BazBaz,2/28/2025,38,RIDESHARE_TRANSPORT,Lyft
usr_a1b2c3d4,Jose BazBaz,2/28/2025,-20,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,3/4/2025,155,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,3/5/2025,-501,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,3/5/2025,189,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,3/6/2025,-318,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,3/8/2025,30,COURSES_EDUCATION,MasterClass
usr_a1b2c3d4,Jose BazBaz,3/9/2025,107,GROCERIES_FOOD,Aldi
usr_a1b2c3d4,Jose BazBaz,3/9/2025,128,GROCERIES_FOOD,Wegmans
usr_a1b2c3d4,Jose BazBaz,3/12/2025,60,INTERNET_HOUSING,Spectrum
usr_a1b2c3d4,Jose BazBaz,3/13/2025,-15,CASHBACK_INCOME,Discover Cashback
usr_a1b2c3d4,Jose BazBaz,3/14/2025,156,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,3/15/2025,150,UTILITIES_HOUSING,Duke Energy
usr_a1b2c3d4,Jose BazBaz,3/15/2025,15,STREAMING_ENTERTAINMENT,Amazon Prime
usr_a1b2c3d4,Jose BazBaz,3/16/2025,107,GROCERIES_FOOD,Aldi
usr_a1b2c3d4,Jose BazBaz,3/16/2025,16,FASTFOOD_FOOD,Shake Shack
usr_a1b2c3d4,Jose BazBaz,3/16/2025,105,SUPPLIES_PETS,PetFlow
usr_a1b2c3d4,Jose BazBaz,3/17/2025,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,3/17/2025,43,COURSES_EDUCATION,Coursera
usr_a1b2c3d4,Jose BazBaz,3/17/2025,60,INTERNET_HOUSING,Spectrum
usr_a1b2c3d4,Jose BazBaz,3/19/2025,-147,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,3/20/2025,15,STREAMING_ENTERTAINMENT,Amazon Prime
usr_a1b2c3d4,Jose BazBaz,3/21/2025,111,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,3/22/2025,-100,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,3/22/2025,209,UTILITIES_HOUSING,PG&E
usr_a1b2c3d4,Jose BazBaz,3/23/2025,77,GROCERIES_FOOD,Aldi
usr_a1b2c3d4,Jose BazBaz,3/23/2025,18,COURSES_EDUCATION,Udemy
usr_a1b2c3d4,Jose BazBaz,3/24/2025,-5783,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,3/24/2025,102,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,3/25/2025,-3914,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,3/25/2025,16,STREAMING_ENTERTAINMENT,HBO Max
usr_a1b2c3d4,Jose BazBaz,3/25/2025,41,GROCERIES_FOOD,Aldi
usr_a1b2c3d4,Jose BazBaz,3/26/2025,125,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,3/26/2025,102,INSURANCE_FINANCE,Allstate
usr_a1b2c3d4,Jose BazBaz,3/26/2025,-6156,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,3/27/2025,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,3/27/2025,2179,RENT_HOUSING,Equity Residential
usr_a1b2c3d4,Jose BazBaz,3/30/2025,45,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,3/30/2025,17,FASTFOOD_FOOD,Wendy's
usr_a1b2c3d4,Jose BazBaz,3/31/2025,71,COURSES_EDUCATION,MasterClass
usr_a1b2c3d4,Jose BazBaz,4/1/2025,-587,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,4/1/2025,-50,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,4/2/2025,-101,CASHBACK_INCOME,Discover Cashback
usr_a1b2c3d4,Jose BazBaz,4/2/2025,57,COURSES_EDUCATION,MasterClass
usr_a1b2c3d4,Jose BazBaz,4/3/2025,77,COURSES_EDUCATION,MasterClass
usr_a1b2c3d4,Jose BazBaz,4/4/2025,11,FASTFOOD_FOOD,Popeyes
usr_a1b2c3d4,Jose BazBaz,4/5/2025,6,FASTFOOD_FOOD,Wendy's
usr_a1b2c3d4,Jose BazBaz,4/6/2025,117,INSURANCE_FINANCE,State Farm
usr_a1b2c3d4,Jose BazBaz,4/6/2025,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,4/6/2025,60,INTERNET_HOUSING,Spectrum
usr_a1b2c3d4,Jose BazBaz,4/7/2025,-371,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,4/7/2025,-789,FREELANCE_INCOME,PayPal Transfer
usr_a1b2c3d4,Jose BazBaz,4/7/2025,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,4/8/2025,30,RIDESHARE_TRANSPORT,Lyft
usr_a1b2c3d4,Jose BazBaz,4/9/2025,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,4/9/2025,133,UTILITIES_HOUSING,Dominion Energy
usr_a1b2c3d4,Jose BazBaz,4/9/2025,15,STREAMING_ENTERTAINMENT,Amazon Prime
usr_a1b2c3d4,Jose BazBaz,4/10/2025,77,GROCERIES_FOOD,Aldi
usr_a1b2c3d4,Jose BazBaz,4/11/2025,113,GROCERIES_FOOD,Trader Joe's
usr_a1b2c3d4,Jose BazBaz,4/12/2025,1800,RENT_HOUSING,UDR Apartments
usr_a1b2c3d4,Jose BazBaz,4/12/2025,100,GROCERIES_FOOD,Aldi
usr_a1b2c3d4,Jose BazBaz,4/13/2025,40,COURSES_EDUCATION,MasterClass
usr_a1b2c3d4,Jose BazBaz,4/14/2025,157,INSURANCE_FINANCE,State Farm
usr_a1b2c3d4,Jose BazBaz,4/16/2025,-5866,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,4/18/2025,-3056,SALARY_INCOME,Direct Deposit - Employer
usr_a1b2c3d4,Jose BazBaz,4/18/2025,18,RIDESHARE_TRANSPORT,Uber
usr_a1b2c3d4,Jose BazBaz,4/19/2025,96,SUPPLIES_PETS,Chewy
usr_a1b2c3d4,Jose BazBaz,4/19/2025,15,STREAMING_ENTERTAINMENT,Amazon Prime
usr_a1b2c3d4,Jose BazBaz,4/20/2025,70,INTERNET_HOUSING,Google Fiber
usr_a1b2c3d4,Jose BazBaz,4/21/2025,-98,CASHBACK_INCOME,Citi Cashback
usr_a1b2c3d4,Jose BazBaz,4/22/2025,44,RIDESHARE_TRANSPORT,Lyft
